fitzroy_lagoon_to_east_2_20200712_115956591_0001572.jpg, {COTS, 0.4248, 48, 18, 611, 1098, 804, 1287},
fitzroy_lagoon_to_east_2_20200712_115956644_0001573.jpg, {COTS, 0.4248, 48, 19, 584, 1113, 775, 1300},
fitzroy_lagoon_to_east_2_20200712_115956698_0001574.jpg, {COTS, 0.5631, 48, 20, 577, 1161, 753, 1328},
fitzroy_lagoon_to_east_2_20200712_115956750_0001575.jpg, {COTS, 0.3017, 48, 21, 593, 1175, 762, 1346},
fitzroy_lagoon_to_east_2_20200712_115956809_0001576.jpg, {COTS, 0.3017, 48, 22, 610, 1200, 770, 1362},
fitzroy_lagoon_to_east_2_20200712_115957417_0001587.jpg, {COTS, 0.8076, 48, 23, 479, 1246, 705, 1402},
fitzroy_lagoon_to_east_2_20200712_115957467_0001588.jpg, {COTS, 0.9075, 48, 24, 484, 1203, 699, 1387},
fitzroy_lagoon_to_east_2_20200712_115957518_0001589.jpg, {COTS, 0.7896, 48, 25, 469, 1187, 701, 1353},
fitzroy_lagoon_to_east_2_20200712_115957575_0001590.jpg, {COTS, 0.6724, 48, 26, 483, 1166, 699, 1348},
fitzroy_lagoon_to_east_2_20200712_115957628_0001591.jpg, {COTS, 0.6724, 48, 27, 489, 1150, 707, 1334},
fitzroy_lagoon_to_east_2_20200712_120000746_0001647.jpg, {COTS, 0.7435, 51, 0, 467, 1178, 640, 1324},
fitzroy_lagoon_to_east_2_20200712_120000801_0001648.jpg, {COTS, 0.4452, 51, 1, 468, 1161, 649, 1307},
fitzroy_lagoon_to_east_2_20200712_120000854_0001649.jpg, {COTS, 0.4452, 51, 2, 481, 1146, 663, 1292},
fitzroy_lagoon_to_east_2_20200712_120002410_0001678.jpg, {COTS, 0.6621, 53, 0, 557, 863, 759, 1009},
fitzroy_lagoon_to_east_2_20200712_120002466_0001679.jpg, {COTS, 0.3556, 53, 1, 614, 883, 733, 983},
fitzroy_lagoon_to_east_2_20200712_120002521_0001680.jpg, {COTS, 0.3556, 53, 2, 634, 864, 752, 963},
fitzroy_lagoon_to_east_2_20200712_120002578_0001681.jpg, {COTS, 0.8139, 53, 3, 619, 841, 777, 930},
fitzroy_lagoon_to_east_2_20200712_120002633_0001682.jpg, {COTS, 0.8139, 53, 4, 615, 813, 776, 904},
fitzroy_lagoon_to_east_2_20200712_120006060_0001745.jpg, {COTS, 0.3068, 55, 0, 636, 1899, 831, 2021},
fitzroy_lagoon_to_east_2_20200712_120006113_0001746.jpg, {COTS, 0.3637, 55, 1, 637, 1894, 844, 2013},
fitzroy_lagoon_to_east_2_20200712_120006165_0001747.jpg, {COTS, 0.3637, 55, 2, 650, 1883, 862, 2005},
fitzroy_lagoon_to_east_2_20200712_120006274_0001749.jpg, {COTS, 0.3199, 55, 3, 689, 1854, 904, 1961},
fitzroy_lagoon_to_east_2_20200712_120006331_0001750.jpg, {COTS, 0.3199, 55, 4, 694, 1840, 912, 1948},
fitzroy_lagoon_to_east_2_20200712_120006437_0001752.jpg, {COTS, 0.3224, 55, 5, 676, 1828, 927, 1966},
fitzroy_lagoon_to_east_2_20200712_120006490_0001753.jpg, {COTS, 0.3239, 55, 6, 695, 1838, 915, 1963},
fitzroy_lagoon_to_east_2_20200712_120006542_0001754.jpg, {COTS, 0.3239, 55, 7, 696, 1844, 908, 1965},
fitzroy_lagoon_to_east_2_20200712_120009568_0001809.jpg, {COTS, 0.6809, 57, 0, 466, 489, 636, 645},
fitzroy_lagoon_to_east_2_20200712_120009621_0001810.jpg, {COTS, 0.6809, 57, 1, 460, 494, 630, 650},
fitzroy_lagoon_to_east_2_20200712_120021333_0002029.jpg, {COTS, 0.3114, 71, 0, 1717, 1091, 2012, 1236},
fitzroy_lagoon_to_east_2_20200712_120021390_0002030.jpg, {COTS, 0.3114, 71, 1, 1721, 1086, 2013, 1229},
fitzroy_lagoon_to_east_2_20200712_120021596_0002034.jpg, {COTS, 0.7082, 72, 0, 1619, 1304, 1821, 1463},
fitzroy_lagoon_to_east_2_20200712_120021647_0002035.jpg, {COTS, 0.7082, 72, 1, 1599, 1305, 1799, 1463},
fitzroy_lagoon_to_east_2_20200712_120024356_0002085.jpg, {COTS, 0.9200, 75, 0, 521, 1750, 759, 2016},
fitzroy_lagoon_to_east_2_20200712_120024414_0002086.jpg, {COTS, 0.5567, 75, 1, 533, 1675, 808, 1988},
fitzroy_lagoon_to_east_2_20200712_120024471_0002087.jpg, {COTS, 0.8502, 75, 2, 512, 1645, 794, 1993},
fitzroy_lagoon_to_east_2_20200712_120024527_0002088.jpg, {COTS, 0.8917, 75, 3, 417, 1638, 751, 1965},
fitzroy_lagoon_to_east_2_20200712_120024579_0002089.jpg, {COTS, 0.8140, 75, 4, 363, 1588, 630, 1946},
fitzroy_lagoon_to_east_2_20200712_120024633_0002090.jpg, {COTS, 0.8436, 75, 5, 278, 1536, 547, 1983},
fitzroy_lagoon_to_east_2_20200712_120024688_0002091.jpg, {COTS, 0.6447, 75, 6, 218, 1465, 436, 1933},
fitzroy_lagoon_to_east_2_20200712_120024743_0002092.jpg, {COTS, 0.4851, 75, 7, 85, 1416, 309, 1815},
fitzroy_lagoon_to_east_2_20200712_120024797_0002093.jpg, {COTS, 0.4851, 75, 8, 42, 1356, 266, 1754},
fitzroy_lagoon_to_east_2_20200712_120143633_0003503.jpg, {COTS, 0.7505, 84, 0, 551, 1770, 656, 1864},
fitzroy_lagoon_to_east_2_20200712_120143689_0003504.jpg, {COTS, 0.7505, 84, 1, 539, 1767, 646, 1864},
fitzroy_lagoon_to_east_2_20200712_120143792_0003506.jpg, {COTS, 0.6843, 84, 2, 536, 1786, 621, 1854},
fitzroy_lagoon_to_east_2_20200712_120143850_0003507.jpg, {COTS, 0.6843, 84, 3, 526, 1798, 613, 1867},
fitzroy_lagoon_to_east_2_20200712_120447514_0006710.jpg, {COTS, 0.9632, 96, 0, 1126, 747, 1196, 821},
fitzroy_lagoon_to_east_2_20200712_120447575_0006711.jpg, {COTS, 0.7745, 96, 1, 1127, 768, 1191, 843},
fitzroy_lagoon_to_east_2_20200712_120447631_0006712.jpg, {COTS, 0.7745, 96, 2, 1125, 790, 1188, 865},
fitzroy_lagoon_to_east_2_20200712_120447692_0006713.jpg, {COTS, 0.6850, 96, 3, 1123, 811, 1188, 889},
fitzroy_lagoon_to_east_2_20200712_120447754_0006714.jpg, {COTS, 0.6850, 96, 4, 1119, 849, 1184, 928},
fitzroy_lagoon_to_east_2_20200712_120447815_0006715.jpg, {COTS, 0.9858, 96, 5, 1123, 865, 1192, 943},
fitzroy_lagoon_to_east_2_20200712_120447900_0006716.jpg, {COTS, 0.8813, 96, 6, 1124, 885, 1193, 966},
fitzroy_lagoon_to_east_2_20200712_120447960_0006717.jpg, {COTS, 0.8813, 96, 7, 1121, 925, 1190, 1006},
fitzroy_lagoon_to_east_2_20200712_120448027_0006718.jpg, {COTS, 0.9914, 96, 8, 1119, 945, 1191, 1027},
fitzroy_lagoon_to_east_2_20200712_120448085_0006719.jpg, {COTS, 0.5833, 96, 9, 1120, 961, 1189, 1046},
fitzroy_lagoon_to_east_2_20200712_120448141_0006720.jpg, {COTS, 0.9277, 96, 10, 1117, 973, 1188, 1061},
fitzroy_lagoon_to_east_2_20200712_120448208_0006721.jpg, {COTS, 0.9686, 96, 11, 1109, 1003, 1181, 1085},
fitzroy_lagoon_to_east_2_20200712_120448260_0006722.jpg, {COTS, 0.6875, 96, 12, 1105, 1016, 1185, 1104},
fitzroy_lagoon_to_east_2_20200712_120448326_0006723.jpg, {COTS, 0.9631, 96, 13, 1106, 1033, 1183, 1116},
fitzroy_lagoon_to_east_2_20200712_120448387_0006724.jpg, {COTS, 0.9913, 96, 14, 1104, 1043, 1184, 1126},
fitzroy_lagoon_to_east_2_20200712_120448453_0006725.jpg, {COTS, 0.9801, 96, 15, 1096, 1080, 1174, 1164},
fitzroy_lagoon_to_east_2_20200712_120448510_0006726.jpg, {COTS, 0.9957, 96, 16, 1094, 1096, 1176, 1180},
fitzroy_lagoon_to_east_2_20200712_120448565_0006727.jpg, {COTS, 0.9932, 96, 17, 1096, 1112, 1176, 1200},
fitzroy_lagoon_to_east_2_20200712_120448620_0006728.jpg, {COTS, 0.9956, 96, 18, 1087, 1134, 1175, 1221},
fitzroy_lagoon_to_east_2_20200712_120448680_0006729.jpg, {COTS, 0.9859, 96, 19, 1087, 1151, 1173, 1242},
fitzroy_lagoon_to_east_2_20200712_120448736_0006730.jpg, {COTS, 0.9954, 96, 20, 1089, 1167, 1175, 1258},
fitzroy_lagoon_to_east_2_20200712_120448789_0006731.jpg, {COTS, 0.9971, 96, 21, 1083, 1207, 1170, 1302},
fitzroy_lagoon_to_east_2_20200712_120448845_0006732.jpg, {COTS, 0.9853, 96, 22, 1076, 1230, 1168, 1323},
